Route Id,Latitude,Longitude,Speed,Timestamp,Id,Direction,Agency Name,Agency Id,Route Short Name,Trip Headsign
448,-34.41999,-58.72053,19.4444447,1568158584,8390,1,LA NUEVA METROPOL S.A.,9,194F,a Est. Escobar
447,-34.33826,-58.8157349,19.4444447,1568158584,8392,1,LA NUEVA METROPOL S.A.,9,194E,Zarate
99,-34.48491,-58.61445,7.222222,1568158584,8394,1,LA NUEVA METROPOL S.A.,9,194A,Zarate x RP 6
447,-34.57721,-58.42938,3.611111,1568158614,8396,1,LA NUEVA METROPOL S.A.,9,194E,Expreso - Pza. Miserere
99,-34.54181,-58.4824,11.666666,1568158614,8401,1,LA NUEVA METROPOL S.A.,9,194A,Zarate x RP 6
1810,-34.54328,-58.71142,1.111111,1568158614,8403,1,EXPRESO GENERAL SARMIENTO S.A.,65,176G,G - Chacarita x Av. San Martin y Santa Rita
447,-34.33829,-58.8163,1.111111,1568158614,8408,1,LA NUEVA METROPOL S.A.,9,194E,Zarate
2476,-34.16803,-58.9608,7.5,1568158584,8410,1,LA NUEVA METROPOL S.A.,9,228AC,Pte. Saavedra
447,-34.35342,-58.80121,7.5,1568158584,8412,1,LA NUEVA METROPOL S.A.,9,194E,Zarate
99,-34.18198,-58.9539261,20,1568158584,8415,1,LA NUEVA METROPOL S.A.,9,194A,Pza. Miserere
1807,-34.52519,-58.73535,1.666666,1568158584,8417,1,EXPRESO GENERAL SARMIENTO S.A.,65,176D,D - Cruce José C Paz x Puerta 4
97,-34.35331,-58.79298,1.388888,1568158584,8418,1,LA NUEVA METROPOL S.A.,9,194H,a Est. Escobar
99,-34.17949,-58.96066,1.388888,1568158584,8419,1,LA NUEVA METROPOL S.A.,9,194A,Zarate x RP 6
1808,-34.50746,-58.7324448,3.611111,1568158584,8425,1,EXPRESO GENERAL SARMIENTO S.A.,65,176E,E - Chacarita x Puerta 4 y Cura Brochero
447,-34.35189,-58.80303,8.888888,1568158614,8430,1,LA NUEVA METROPOL S.A.,9,194E,Zarate
447,-34.25536,-58.9052544,26.9444447,1568158584,8431,1,LA NUEVA METROPOL S.A.,9,194E,Expreso - Pza. Miserere
99,-34.60162,-58.4047,7.5,1568158556,8433,1,LA NUEVA METROPOL S.A.,9,194A,Zarate x RP 6
2476,-34.11431,-59.0203,15.5555553,1568158584,8435,1,LA NUEVA METROPOL S.A.,9,228AC,Pte. Saavedra
1670,-34.80033,-58.27873,15.5555553,1568158584,8440,1,EL NUEVO HALCON S.A.,63,148D,a Constitución
118,-34.58079,-58.4221458,3.888888,1568158584,8468,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a La Boca
118,-34.63079,-58.3629456,3.055555,1568158614,8469,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a La Boca
118,-34.54986,-58.4674149,2.222222,1568158584,8473,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
118,-34.58372,-58.41792,2.222222,1568158584,8474,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
118,-34.59132,-58.37805,0.277777,1568158614,8476,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a La Boca
118,-34.54128,-58.47388,9.444444,1568158614,8479,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
118,-34.5522,-58.46554,9.444444,1568158584,8481,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
118,-34.58733,-58.412674,0.555555,1568158498,8482,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
118,-34.52158,-58.4850349,0.555555,1568158614,8483,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a La Boca
118,-34.59565,-58.396965,2.222222,1568158584,8485,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
118,-34.51845,-58.4867058,16.3888874,1568158614,8487,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a La Boca
118,-34.57823,-58.42616,5.277777,1568158614,8490,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a La Boca
118,-34.5728,-58.4396057,5.277777,1568158584,8492,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
118,-34.51554,-58.4883652,5.277777,1568158584,8493,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a La Boca
118,-34.59522,-58.3799248,5.277777,1568158584,8494,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
118,-34.50334,-58.49482,5.277777,1568158614,8495,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a La Boca
118,-34.63861,-58.35758,5.833333,1568158614,8496,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a La Boca
118,-34.58366,-58.41812,7.5,1568158614,8497,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
118,-34.61137,-58.3693848,7.5,1568158584,8499,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
118,-34.59127,-58.3737946,5,1568158614,8501,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
118,-34.59128,-58.37332,5,1568158584,8502,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
118,-34.5044,-58.50062,5,1568158584,8503,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
118,-34.5958,-58.39484,6.111111,1568158614,8504,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
118,-34.54682,-58.46978,2.5,1568158614,8505,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
118,-34.60651,-58.3691139,2.5,1568158584,8506,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
118,-34.59505,-58.37829,2.5,1568158614,8507,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
118,-34.62511,-58.36783,12.5,1568158614,8508,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
118,-34.59817,-58.3712654,12.5,1568158584,8511,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a La Boca
118,-34.62923,-58.364994,7.777777,1568158614,8514,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
118,-34.5514,-58.46626,7.5,1568158614,8515,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a La Boca
118,-34.56996,-58.4449,15.2777767,1568158614,8517,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a La Boca
118,-34.56793,-58.44888,12.5,1568158614,8518,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
118,-34.54866,-58.46846,9.722222,1568158614,8519,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a La Boca
118,-34.54604,-58.4704742,6.388888,1568158614,8520,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
118,-34.59559,-58.3850746,6.388888,1568158614,8521,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a La Boca
2546,-34.43656,-58.5695152,4.444444,1568158614,8522,1,MICRO OMNIBUS GRAL PACHECO SRL,142,721C,Ruta 197 y Colombia 
118,-34.59314,-58.3785744,0.277777,1568158584,8523,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a La Boca
118,-34.51318,-58.48946,5,1568158614,8525,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a La Boca
118,-34.54169,-58.4736,9.444444,1568158584,8526,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
95,-34.3492,-58.8060341,13.8888884,1568158614,8527,1,LA NUEVA METROPOL S.A.,9,194G,Zarate
118,-34.59553,-58.3973351,5,1568158584,8534,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a La Boca
118,-34.61243,-58.3693352,2.222222,1568158528,8559,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
2942,-34.44406,-58.7018661,16.9444447,1568158584,8565,1,MICRO OMNIBUS TIGRE S.A.,146,228EA,a Est. Pilar
2593,-34.47759,-58.66404,9.444444,1568158584,8573,1,EXPRESO PARQUE EL LUCERO S.A. DE TRANSPORTES,125,379A,a Darragueira
118,-34.57441,-58.4365654,15,1568158614,8577,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
118,-34.59299,-58.37354,15,1568158498,8579,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
118,-34.50639,-58.49302,15,1568158584,8586,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
654,-34.55422,-58.6963348,7.777777,1568158584,8592,1,EXPRESO GENERAL SARMIENTO S.A.,65,176A,A - Est. Escobar (ex Linea Mitre) x Puerta 4
960,-34.41804,-58.72622,7.777777,1568158584,8594,1,LINEA SESENTA SA,138,228-1BA,ESCOBAR X X FONAVI X GARIN
464,-34.60641,-58.36936,7.777777,1568158584,8599,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152B,B - a Est. Mitre
1050,-34.71498,-58.2571945,7.777777,1568158556,8601,1,EXPRESO VILLA NUEVA S.A.,128,580A,º
1050,-34.74149,-58.27413,12.7777767,1568158614,8606,1,EXPRESO VILLA NUEVA S.A.,128,580A,Jalon
1805,-34.55238,-58.6744,11.3888884,1568158584,8607,1,EXPRESO GENERAL SARMIENTO S.A.,65,176B,B - Est. Escobar x Puerta 4 y L. de la Torre
118,-34.59517,-58.37896,11.3888884,1568158584,8610,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a La Boca
1050,-34.72115,-58.23762,6.944444,1568158584,8612,1,EXPRESO VILLA NUEVA S.A.,128,580A,Jalon
2942,-34.36841,-58.7783051,7.222222,1568158614,8630,1,MICRO OMNIBUS TIGRE S.A.,146,228EA,a  Pque. Industrial Pilar Calle 24 x Petrel
118,-34.62727,-58.36764,5,1568158584,8649,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
118,-34.59855,-58.37106,5.833333,1568158614,8651,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a La Boca
118,-34.59559,-58.3971,1.666666,1568158584,8652,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
654,-34.50964,-58.7307549,1.666666,1568158584,8695,1,EXPRESO GENERAL SARMIENTO S.A.,65,176A,A - Chacarita x Puerta 4
2942,-34.41208,-58.73672,3.055555,1568158584,8698,1,MICRO OMNIBUS TIGRE S.A.,146,228EA,a  Pque. Industrial Pilar Calle 24 x Petrel
1050,-34.72554,-58.2573051,5,1568158584,8705,1,EXPRESO VILLA NUEVA S.A.,128,580A,Jalon
4349,-34.60389,-58.43912,5,1568158584,8786,1,COLECTIVEROS UNIDOS S.A.,29,99A,a Correo Central
108,-34.64933,-58.373,5.277777,1568158584,8787,1,LINEA 22 S.A.,26,22A,A - a Cno. Centenario y Lavalleja
108,-34.64802,-58.37256,5.277777,1568158614,8788,1,LINEA 22 S.A.,26,22A,A - a Cno. Centenario y Lavalleja
118,-34.59474,-58.40146,5.277777,1568158584,8793,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a La Boca
108,-34.70981,-58.31114,7.777777,1568158614,8802,1,LINEA 22 S.A.,26,22A,A - a Cno. Centenario y Lavalleja
2841,-34.46643,-58.5108261,3.611111,1568158614,8812,1,MICRO OMNIBUS GENERAL SAN MARTIN SAC,141,437A,a San Isidro - Bajo
108,-34.60983,-58.37418,3.611111,1568158614,8815,1,LINEA 22 S.A.,26,22A,A - a Cno. Centenario y Lavalleja
108,-34.60938,-58.3719254,5,1568158556,8816,1,LINEA 22 S.A.,26,22A,A - a Retiro
108,-34.58997,-58.37304,5,1568158584,8825,1,LINEA 22 S.A.,26,22A,A - a Retiro
108,-34.73643,-58.2517853,5,1568158614,8826,1,LINEA 22 S.A.,26,22A,A - a Retiro
108,-34.64105,-58.3742256,5,1568158614,8828,1,LINEA 22 S.A.,26,22A,A - a Retiro
108,-34.70957,-58.28034,3.888888,1568158554,8829,1,LINEA 22 S.A.,26,22A,A - a Cno. Centenario y Lavalleja
1050,-34.71961,-58.2566948,3.888888,1568158614,8832,1,EXPRESO VILLA NUEVA S.A.,128,580A,Jalon
108,-34.70948,-58.28058,8.055555,1568158614,8837,1,LINEA 22 S.A.,26,22A,A - a Retiro
108,-34.69088,-58.3345261,12.7777767,1568158584,8845,1,LINEA 22 S.A.,26,22A,A - a Retiro
2476,-34.16247,-58.9767151,8.055555,1568158556,8849,1,LA NUEVA METROPOL S.A.,9,228AC,Pte. Saavedra
108,-34.73653,-58.25176,8.055555,1568158584,8852,1,LINEA 22 S.A.,26,22A,A - a Retiro
1805,-34.447,-58.7930946,0.555555,1568158556,8853,1,EXPRESO GENERAL SARMIENTO S.A.,65,176B,B - Chacarita x Puerta 4 y L. de la Torre
108,-34.59146,-58.37264,0.555555,1568158584,8854,1,LINEA 22 S.A.,26,22A,A - a Retiro
108,-34.64904,-58.37264,6.111111,1568158584,8856,1,LINEA 22 S.A.,26,22A,A - a Cno. Centenario y Lavalleja
108,-34.67804,-58.3471947,6.111111,1568158584,8900,1,LINEA 22 S.A.,26,22A,A - a Cno. Centenario y Lavalleja
148,-34.58292,-58.51876,6.111111,1568158584,8901,1,TRANSPORTE ESCALADA S.A.T.,33,169A,a Est. Coronado-Av. Congreso y Cabildo-Subte D
2731,-34.78348,-58.1837654,8.888888,1568158584,8908,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,300ANT,x Ant Bosques
118,-34.56682,-58.4509048,8.055555,1568158614,8910,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a La Boca
1248,-34.82219,-58.10113,27.7777767,1568158584,8911,1,LA NUEVA METROPOL S.A.,9,195G,Term. La Plata x Autop.
118,-34.5956,-58.39696,7.5,1568158584,8916,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a La Boca
108,-34.59792,-58.37137,7.5,1568158584,8917,1,LINEA 22 S.A.,26,22A,A - a Cno. Centenario y Lavalleja
1249,-34.67864,-58.32502,27.5,1568158614,8926,1,LA NUEVA METROPOL S.A.,9,195H,Term. La Plata x Autop.
108,-34.70527,-58.3162651,27.5,1568158614,8928,1,LINEA 22 S.A.,26,22A,A - a Cno. Centenario y Lavalleja
148,-34.58646,-58.5947456,1.666666,1568158584,8965,1,TRANSPORTE ESCALADA S.A.T.,33,169A,a Est. Coronado-Av. Congreso y Cabildo-Subte D
118,-34.59491,-58.3729,7.5,1568158584,8973,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a La Boca
118,-34.59266,-58.37562,7.5,1568158614,8975,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a La Boca
118,-34.57721,-58.42984,7.5,1568158584,8979,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a La Boca
118,-34.53961,-58.4752655,8.055555,1568158584,8980,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
118,-34.56488,-58.4541855,11.666666,1568158584,8981,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
118,-34.59317,-58.3784752,11.666666,1568158584,8982,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a La Boca
237,-34.71977,-58.25494,11.666666,1568158586,8985,1,EXPRESO QUILMES S.A.,62,98B,a Once
118,-34.58339,-58.4185257,11.666666,1568158584,8989,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a La Boca
1050,-34.7392,-58.2647858,10,1568158614,9002,1,EXPRESO VILLA NUEVA S.A.,128,580A,Jalon
1050,-34.73631,-58.2323,3.888888,1568158584,9012,1,EXPRESO VILLA NUEVA S.A.,128,580A,º
118,-34.58889,-58.41049,3.055555,1568158614,9063,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a La Boca
1818,-34.50368,-58.74138,11.3888884,1568158614,9066,1,EXPRESO GENERAL SARMIENTO S.A.,65,176Ñ,Ñ - Chacarita x Puerta 4
1807,-34.51838,-58.7470741,7.222222,1568158614,9067,1,EXPRESO GENERAL SARMIENTO S.A.,65,176D,D - Cruce José C Paz x Puerta 4
1806,-34.57757,-58.53956,3.055555,1568158614,9068,1,EXPRESO GENERAL SARMIENTO S.A.,65,176C,C - Chacarita x Puerta 4
1818,-34.52716,-58.73271,3.055555,1568158614,9069,1,EXPRESO GENERAL SARMIENTO S.A.,65,176Ñ,Ñ - Pque. Ind. Pilar x Puerta 4
1818,-34.50063,-58.74868,3.055555,1568158614,9071,1,EXPRESO GENERAL SARMIENTO S.A.,65,176Ñ,Ñ - Chacarita x Puerta 4
1817,-34.5743,-58.531105,3.055555,1568158614,9072,1,EXPRESO GENERAL SARMIENTO S.A.,65,176N,N - Chacarita x Puerta 4
1817,-34.57517,-58.5487862,3.055555,1568158584,9075,1,EXPRESO GENERAL SARMIENTO S.A.,65,176N,N - Est. Juan Vucetich x Puerta 4
1818,-34.56211,-58.6866341,3.055555,1568158586,9077,1,EXPRESO GENERAL SARMIENTO S.A.,65,176Ñ,Ñ - Chacarita x Puerta 4
1817,-34.52906,-58.78064,2.5,1568158614,9078,1,EXPRESO GENERAL SARMIENTO S.A.,65,176N,N - Chacarita x Puerta 4
1816,-34.47368,-58.75042,8.888888,1568158584,9081,1,EXPRESO GENERAL SARMIENTO S.A.,65,176M,M - Constituyentes y Gral. Paz
1805,-34.39193,-58.76536,8.888888,1568158614,9082,1,EXPRESO GENERAL SARMIENTO S.A.,65,176B,B - Est. Escobar x Puerta 4 y L. de la Torre
1816,-34.54264,-58.7113,3.611111,1568158614,9083,1,EXPRESO GENERAL SARMIENTO S.A.,65,176M,M - Est. Tortuguitas x Puerta 4
118,-34.63087,-58.36272,0.555555,1568158614,9085,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a La Boca
1810,-34.553,-58.6736259,13.333333,1568158614,9086,1,EXPRESO GENERAL SARMIENTO S.A.,65,176G,G - Chacarita x Av. San Martin y Santa Rita
1817,-34.57297,-58.4840546,5.833333,1568158614,9087,1,EXPRESO GENERAL SARMIENTO S.A.,65,176N,N - Est. Juan Vucetich x Puerta 4
118,-34.50529,-58.49354,5,1568158584,9089,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,A - a Olivos
1810,-34.57711,-58.47868,5.277777,1568158584,9090,1,EXPRESO GENERAL SARMIENTO S.A.,65,176G,G - Fca. Eaton x Av. San Martin y Santa Rita
1817,-34.51643,-58.7510948,3.888888,1568158614,9092,1,EXPRESO GENERAL SARMIENTO S.A.,65,176N,N - Est. Juan Vucetich x Puerta 4
469,-34.5924,-58.44098,3.055555,1568158584,9093,1,JUAN B. JUSTO S.A.T.C.I.,36,34B,B - Est. Liniers
1808,-34.50492,-58.7379341,12.5,1568158614,9096,1,EXPRESO GENERAL SARMIENTO S.A.,65,176E,E - Est. Tortuguitas x Puerta 4 y Cura Brochero
1808,-34.5189,-58.74859,12.5,1568158556,9101,1,EXPRESO GENERAL SARMIENTO S.A.,65,176E,E - Est. Tortuguitas x Puerta 4 y Cura Brochero
1818,-34.45164,-58.82248,12.7777767,1568158614,9109,1,EXPRESO GENERAL SARMIENTO S.A.,65,176Ñ,Ñ - Chacarita x Puerta 4
654,-34.52705,-58.7328453,12.7777767,1568158614,9142,1,EXPRESO GENERAL SARMIENTO S.A.,65,176A,A - Est. Escobar (ex Linea Mitre) x Puerta 4
1810,-34.51096,-58.7334,10,1568158584,9145,1,EXPRESO GENERAL SARMIENTO S.A.,65,176G,G - Chacarita x Av. San Martin y Santa Rita
1816,-34.48576,-58.7247658,1.111111,1568158584,9146,1,EXPRESO GENERAL SARMIENTO S.A.,65,176M,M - Constituyentes y Gral. Paz
1816,-34.46923,-58.7538,3.611111,1568158586,9147,1,EXPRESO GENERAL SARMIENTO S.A.,65,176M,M - Est. Tortuguitas x Puerta 4
1809,-34.50007,-58.7499352,6.111111,1568158584,9148,1,EXPRESO GENERAL SARMIENTO S.A.,65,176F,F - Chacarita x Constitución y Acc. Norte
1810,-34.51878,-58.74914,7.5,1568158614,9153,1,EXPRESO GENERAL SARMIENTO S.A.,65,176G,G - Fca. Eaton x Av. San Martin y Santa Rita
1808,-34.51232,-58.75428,7.777777,1568158584,9155,1,EXPRESO GENERAL SARMIENTO S.A.,65,176E,E - Est. Tortuguitas x Puerta 4 y Cura Brochero
1816,-34.50797,-58.73156,7.777777,1568158584,9160,1,EXPRESO GENERAL SARMIENTO S.A.,65,176M,M - Constituyentes y Gral. Paz
108,-34.70216,-58.3196945,7.777777,1568158556,9161,1,LINEA 22 S.A.,26,22A,A - a Retiro
1810,-34.52815,-58.70762,5.277777,1568158584,9164,1,EXPRESO GENERAL SARMIENTO S.A.,65,176G,G - Chacarita x Av. San Martin y Santa Rita
654,-34.48261,-58.77733,6.111111,1568158584,9165,1,EXPRESO GENERAL SARMIENTO S.A.,65,176A,A - Chacarita x Puerta 4
1808,-34.50883,-58.74719,7.5,1568158584,9168,1,EXPRESO GENERAL SARMIENTO S.A.,65,176E,E - Est. Tortuguitas x Puerta 4 y Cura Brochero
1810,-34.55535,-58.70454,9.166666,1568158586,9171,1,EXPRESO GENERAL SARMIENTO S.A.,65,176G,G - Chacarita x Av. San Martin y Santa Rita
2749,-34.62826,-58.82614,7.5,1568158614,9173,1,TRANSPORTES LA PERLITA S.A. ,161,329TR1,a Est. Moreno 
1810,-34.53673,-58.6959343,7.5,1568158614,9174,1,EXPRESO GENERAL SARMIENTO S.A.,65,176G,G - Chacarita x Av. San Martin y Santa Rita
1809,-34.56873,-58.71987,5,1568158614,9175,1,EXPRESO GENERAL SARMIENTO S.A.,65,176F,F - Chacarita x Constitución y Acc. Norte
1806,-34.50745,-58.73197,5,1568158584,9176,1,EXPRESO GENERAL SARMIENTO S.A.,65,176C,C - Pilar x Puerta 4
1805,-34.58159,-58.73146,7.222222,1568158586,9178,1,EXPRESO GENERAL SARMIENTO S.A.,65,176B,B - Chacarita x Puerta 4 y L. de la Torre
1805,-34.45218,-58.7969,5.277777,1568158584,9180,1,EXPRESO GENERAL SARMIENTO S.A.,65,176B,B - Est. Escobar x Puerta 4 y L. de la Torre
2749,-34.62366,-58.77608,8.055555,1568158584,9183,1,TRANSPORTES LA PERLITA S.A. ,161,329TR1,a Est. Moreno 
1811,-34.56742,-58.71852,3.888888,1568158586,9186,1,EXPRESO GENERAL SARMIENTO S.A.,65,176H,H - San Martin y Gral. Paz
2749,-34.53068,-58.815,9.166666,1568158586,9191,1,TRANSPORTES LA PERLITA S.A. ,161,329TR1,a Est. Moreno 
1809,-34.49647,-58.7410049,8.055555,1568158586,9192,1,EXPRESO GENERAL SARMIENTO S.A.,65,176F,F - Fonavi x Constitución y Acc. Norte
1811,-34.55146,-58.7039452,3.055555,1568158586,9196,1,EXPRESO GENERAL SARMIENTO S.A.,65,176H,H - San Martin y Gral. Paz
93,-34.58858,-58.3721352,3.055555,1568158614,9198,1,NUEVOS RUMBOS S.A.T.A.C.I.F.I.,12,132B,Pza. Miserere
93,-34.60344,-58.4051552,0.555555,1568158584,9200,1,NUEVOS RUMBOS S.A.T.A.C.I.F.I.,12,132B,Retiro
93,-34.62938,-58.46398,0.555555,1568158614,9205,1,NUEVOS RUMBOS S.A.T.A.C.I.F.I.,12,132B,Retiro
91,-34.58761,-58.37152,0.555555,1568158556,9209,1,NUEVOS RUMBOS S.A.T.A.C.I.F.I.,12,132A,Retiro
93,-34.62688,-58.45706,3.888888,1568158584,9210,1,NUEVOS RUMBOS S.A.T.A.C.I.F.I.,12,132B,Retiro
91,-34.619,-58.43818,6.944444,1568158614,9212,1,NUEVOS RUMBOS S.A.T.A.C.I.F.I.,12,132A,Cement. de Flores x Av. Carabobo
91,-34.62054,-58.44138,7.5,1568158614,9213,1,NUEVOS RUMBOS S.A.T.A.C.I.F.I.,12,132A,Cement. de Flores x Av. Carabobo
93,-34.61218,-58.4227257,6.388888,1568158586,9216,1,NUEVOS RUMBOS S.A.T.A.C.I.F.I.,12,132B,Pza. Miserere
93,-34.62187,-58.444294,2.5,1568158584,9217,1,NUEVOS RUMBOS S.A.T.A.C.I.F.I.,12,132B,Retiro
93,-34.60897,-58.4061,1.666666,1568158584,9218,1,NUEVOS RUMBOS S.A.T.A.C.I.F.I.,12,132B,Pza. Miserere
93,-34.61501,-58.42906,1.666666,1568158614,9219,1,NUEVOS RUMBOS S.A.T.A.C.I.F.I.,12,132B,Pza. Miserere
91,-34.60747,-58.40616,1.666666,1568158584,9220,1,NUEVOS RUMBOS S.A.T.A.C.I.F.I.,12,132A,Cement. de Flores x Av. Carabobo
91,-34.58517,-58.37398,3.611111,1568158586,9221,1,NUEVOS RUMBOS S.A.T.A.C.I.F.I.,12,132A,Retiro
93,-34.6319,-58.46452,3.611111,1568158584,9222,1,NUEVOS RUMBOS S.A.T.A.C.I.F.I.,12,132B,Pza. Miserere
91,-34.61879,-58.43751,3.611111,1568158584,9223,1,NUEVOS RUMBOS S.A.T.A.C.I.F.I.,12,132A,Cement. de Flores x Av. Carabobo
91,-34.59133,-58.3727951,3.611111,1568158556,9224,1,NUEVOS RUMBOS S.A.T.A.C.I.F.I.,12,132A,Retiro
1810,-34.53729,-58.6951141,3.611111,1568158614,9225,1,EXPRESO GENERAL SARMIENTO S.A.,65,176G,G - Chacarita x Av. San Martin y Santa Rita
91,-34.5997,-58.39646,3.611111,1568158584,9226,1,NUEVOS RUMBOS S.A.T.A.C.I.F.I.,12,132A,Cement. de Flores x Av. Carabobo
91,-34.60434,-58.40534,10.2777767,1568158614,9227,1,NUEVOS RUMBOS S.A.T.A.C.I.F.I.,12,132A,Retiro
93,-34.59256,-58.37492,10.2777767,1568158614,9229,1,NUEVOS RUMBOS S.A.T.A.C.I.F.I.,12,132B,Pza. Miserere
93,-34.59783,-58.38164,7.5,1568158614,9230,1,NUEVOS RUMBOS S.A.T.A.C.I.F.I.,12,132B,Retiro
91,-34.63905,-58.454,7.777777,1568158584,9232,1,NUEVOS RUMBOS S.A.T.A.C.I.F.I.,12,132A,Cement. de Flores x Av. Carabobo
93,-34.62328,-58.4480743,7.777777,1568158584,9235,1,NUEVOS RUMBOS S.A.T.A.C.I.F.I.,12,132B,Pza. Miserere
91,-34.60761,-58.4062,0.277777,1568158584,9237,1,NUEVOS RUMBOS S.A.T.A.C.I.F.I.,12,132A,Cement. de Flores x Av. Carabobo
91,-34.61866,-58.43172,0.277777,1568158614,9238,1,NUEVOS RUMBOS S.A.T.A.C.I.F.I.,12,132A,Retiro
91,-34.59843,-58.37277,5.833333,1568158554,9240,1,NUEVOS RUMBOS S.A.T.A.C.I.F.I.,12,132A,Cement. de Flores x Av. Carabobo
